,word,frequency,known
42398,liposucer,0.0,0
42399,acuponcteur,0.0,0
42400,antiatomique,0.0,0
42401,actuation,0.0,0
42402,liposome,0.0,0
42403,lipome,0.0,0
42404,actuariel,0.0,0
42405,antibactérien,0.0,0
42406,lipiodol,0.0,0
42407,négrophile,0.0,0
42408,antibois,0.0,0
42409,mordieu,0.0,0
42410,nématode,0.0,0
42411,étouffe-chrétien,0.0,0
42412,mordeuse,0.0,1
42413,actuaire,0.0,0
42414,stramoine,0.0,0
42415,anti-virus,0.0,0
42416,anti-viral,0.0,0
42417,anti-violence,0.0,0
42418,sonomètre,0.0,0
42419,anti-toux,0.0,0
42420,sonoluminescence,0.0,0
42421,mi-démon,0.0,0
42422,ad infinitum,0.0,0
42423,acétylsalicylique,0.0,0
42424,lisier,0.0,0
42425,acétylcholine,0.0,0
42426,anti-truie,0.0,0
42427,anti-trust,0.0,0
42428,anti-venin,0.0,0
42429,anti-vieillissement,0.0,0
42430,lisibilité,0.0,0
42431,anti-viol,0.0,0
42432,delphinidé,0.0,0
42433,delphinium,0.0,0
42434,shale,0.0,0
42435,deltaplane,0.0,0
42436,lirette,0.0,0
42437,liquor,0.0,0
42438,liquidatif,0.0,0
42439,deck,0.0,0
42440,adducteur,0.0,0
42441,conflictuel,0.0,0
42442,anti-intimité,0.0,0
42443,nébuleuse,0.0,0
42444,nébuliseur,0.0,0
42445,moria,0.0,0
42446,mi-bête,0.0,0
42447,stochastique,0.0,0
42448,morgon,0.0,0
42449,coache,0.0,0
42450,réécriture,0.0,0
42451,stock-option,0.0,0
42452,morgeline,0.0,0
42453,anti-manipulation,0.0,0
42454,mi-connu,0.0,0
42455,révérenciel,0.0,0
42456,anti-mariage,0.0,0
42457,anti-matière,0.0,0
42458,dateur,0.0,0
42459,anti-mec,0.0,0
42460,datif,0.0,0
42461,adire,0.0,0
42462,anti-militariste,0.0,0
42463,daubière,0.0,0
42464,daya,0.0,0
42465,anti-missile,0.0,0
42466,éducationnel,0.0,0
42467,cormier,0.0,0
42468,anti-insurrectionnel,0.0,0
42469,anti-hypertenseur,0.0,0
42470,étiqueteur,0.0,0
42471,anti-immigration,0.0,0
42472,cornouaillais,0.0,0
42473,anti-incendie,0.0,0
42474,anti-inertie,0.0,0
42475,anti-infectieux,0.0,0
42476,stipulant,0.0,0
42477,serviabilité,0.0,0
42478,stipule,0.0,0
42479,édulcorant,0.0,0
42480,réélus,0.0,0
42481,néandertalien,0.0,0
42482,cornemuseur,0.0,0
42483,corn-flakes,0.0,0
42484,sorite,0.0,0
42485,rééligible,0.0,0
42486,adjudant-major,0.0,0
42487,étirable,0.0,0
42488,étirage,0.0,0
42489,adipique,0.0,0
42490,stoker,0.0,0
42491,servomécanisme,0.0,0
42492,anti-piratage,0.0,0
42493,anti-pirate,0.0,0
42494,deadline,0.0,0
42495,co-équipier,0.0,0
42496,anti-pollution,0.0,0
42497,anti-poux,0.0,0
42498,co-éducatif,0.0,0
42499,anti-psychotique,0.0,0
42500,co-voiturage,0.0,0
42501,co-vedette,0.0,0
42502,cosigner,0.0,0
42503,nécrotique,0.0,0
42504,lithotriteur,0.0,0
42505,co-signer,0.0,0
42506,sophora,0.0,0
42507,lithotripsie,0.0,0
42508,lithosphère,0.0,0
42509,cordonner,0.0,0
42510,anti-puce,0.0,0
42511,morelle,0.0,0
42512,moreau,0.0,0
42513,cordoba,0.0,0
42514,sophistique,0.0,0
42515,adent,0.0,0
42516,nécropsie,0.0,0
42517,de santis,0.0,0
42518,stokes,0.0,0
42519,anti-patriotique,0.0,0
42520,corellien,0.0,0
42521,anti-monstre,0.0,0
42522,mi-capacité,0.0,0
42523,mi-carrier,0.0,0
42524,anti-médicament,0.0,0
42525,de plano,0.0,0
42526,anti-météorite,0.0,0
42527,anti-nausée,0.0,0
42528,anti-navire,0.0,0
42529,mi-chatte,0.0,0
42530,stomate,0.0,0
42531,stomie,0.0,0
42532,anti-nucléaire,0.0,0
42533,sorbitol,0.0,0
42534,servofrein,0.0,0
42535,stomoxys,0.0,0
42536,coaccusé,0.0,0
42537,anti-particule,0.0,0
42538,servomoteur,0.0,0
42539,anti-patriote,0.0,0
42540,lombardo,0.0,0
42541,selva,0.0,0
42542,saint-guy,0.0,0
42543,coffin,0.0,0
42544,coffee shop,0.0,0
42545,saint-crépin,0.0,0
42546,cyan,0.0,0
42547,moutier,0.0,0
42548,cyanhydrique,0.0,0
42549,cyanoacrylate,0.0,0
42550,nok,0.0,0
42551,cyanobactérie,0.0,0
42552,lustrage,0.0,0
42553,cyanogène,0.0,0
42554,cyanose,0.0,0
42555,élitisme,0.0,0
42556,conchoïdal,0.0,0
42557,nombrilisme,0.0,0
42558,maxillo-facial,0.0,0
42559,maximaliser,0.0,0
42560,cybercafé,0.0,0
42561,androgène,0.0,0
42562,cyberespace,0.0,0
42563,maximisation,0.0,0
42564,cybermonde,0.0,0
42565,maximiser,0.0,0
42566,cybernaute,0.0,0
42567,moyen-oriental,0.0,0
42568,lycanthrope,0.0,0
42569,lycanthropie,0.0,0
42570,mature,0.0,0
42571,cure-pipe,0.0,0
42572,sportivité,0.0,0
42573,affrètement,0.0,0
42574,mozzarelle,0.0,0
42575,curetage,0.0,0
42576,cureter,0.0,0
42577,curette,0.0,0
42578,nocer,0.0,0
42579,springer,0.0,0
42580,sprinkler,0.0,0
42581,curve,0.0,0
42582,seltz,0.0,0
42583,anaérobie,0.0,0
42584,custom,0.0,0
42585,customiser,0.0,0
42586,sprinteur,0.0,0
42587,sais,0.0,0
42588,spruce,0.0,0
42589,nodule,0.0,0
42590,moyer,0.0,0
42591,moyen-orientaux,0.0,0
42592,anecdotier,0.0,0
42593,cybernéticien,0.0,0
42594,curariser,0.0,0
42595,éliminateur,0.0,0
42596,angiome,0.0,0
42597,angioplastie,0.0,0
42598,semi-ouvert,0.0,0
42599,semi-perméable,0.0,0
42600,non-conformité,0.0,0
42601,non-consommation,0.0,0
42602,non-croyance,0.0,0
42603,cyclo-pousse,0.0,0
42604,semi-précieuse,0.0,0
42605,conclusif,0.0,0
42606,cyclonique,0.0,0
42607,semi-public,0.0,0
42608,non-culpabilité,0.0,0
42609,affin,0.0,0
42610,non-droit,0.0,0
42611,cyclorama,0.0,0
42612,non-ferreux,0.0,0
42613,cotonnerie,0.0,0
42614,non-fumeur,0.0,0
42615,cyclosporine,0.0,0
42616,éliciter,0.0,0
42617,angliciser,0.0,0
42618,semtex,0.0,0
42619,angiographie,0.0,0
42620,angiocholite,0.0,0
42621,semi-lunaire,0.0,0
42622,non-concurrence,0.0,0
42623,nominalement,0.0,0
42624,mayo,0.0,0
42625,élingue,0.0,0
42626,semestriellement,0.0,0
42627,cotonnière,0.0,0
42628,luncher,0.0,0
42629,coenzyme,0.0,0
42630,coentreprise,0.0,0
42631,semi-aride,0.0,0
42632,coeliaque,0.0,0
42633,cybernétiser,0.0,0
42634,cyberspace,0.0,0
42635,non-alignement,0.0,0
42636,non-aligné,0.0,0
42637,non-amour,0.0,0
42638,semi-conducteur,0.0,0
42639,cycas,0.0,0
42640,maître-chien,0.0,0
42641,non-combattant,0.0,0
42642,maître-coq,0.0,0
42643,mousquetade,0.0,0
42644,non-comparution,0.0,0
42645,lompe,0.0,0
42646,afrikaans,0.0,0
42647,lysimaque,0.0,0
42648,salat,0.0,0
42649,érythémateux,0.0,0
42650,lyse,0.0,0
42651,segmental,0.0,0
42652,éléphantiasique,0.0,0
42653,nigel,0.0,0
42654,nigérian,0.0,0
42655,anabolisant,0.0,0
42656,africanisme,0.0,0
42657,segmenter,0.0,0
42658,afin qu,0.0,0
42659,éléments-clé,0.0,0
42660,élément-clé,0.0,0
42661,salarial,0.0,0
42662,nikkei,0.0,0
42663,spondylarthrose,0.0,0
42664,nietzschéenne,0.0,0
42665,segmentaire,0.0,0
42666,sectorisation,0.0,0
42667,spirochète,0.0,0
42668,lèche-botte,0.0,0
42669,spirographe,0.0,0
42670,américano-britannique,0.0,0
42671,américano-japonais,0.0,0
42672,américano-russe,0.0,0
42673,américano-soviétique,0.0,0
42674,américano-suédois,0.0,0
42675,spiruline,0.0,0
42676,afrikaner,0.0,0
42677,spitz,0.0,0
42678,américium,0.0,0
42679,salicine,0.0,0
42680,seersucker,0.0,0
42681,érythromycine,0.0,0
42682,érythrophobie,0.0,0
42683,érythréen,0.0,0
42684,nidifier,0.0,0
42685,splénectomie,0.0,0
42686,splénique,0.0,0
42687,là-dehors,0.0,0
42688,lysosome,0.0,0
42689,mulard,0.0,0
42690,spoiler,0.0,0
42691,spondylite,0.0,0
42692,anaconda,0.0,0
42693,noblaillon,0.0,0
42694,cofinancement,0.0,0
42695,analyseur,0.0,0
42696,conceptualiser,0.0,0
42697,cupronickel,0.0,0
42698,nitrogène,0.0,0
42699,cofondé,0.0,0
42700,lyncheur,0.0,0
42701,conceptuellement,0.0,0
42702,lymphoïde,0.0,0
42703,self-défense,0.0,0
42704,mucoviscidose,0.0,0
42705,mucor,0.0,0
42706,spoon,0.0,0
42707,anaphase,0.0,0
42708,anaphylactique,0.0,0
42709,anaphylaxie,0.0,0
42710,lymphosarcome,0.0,0
42711,curable,0.0,0
42712,mucilage,0.0,0
42713,mucher,0.0,0
42714,saki,0.0,0
42715,lymphocytose,0.0,0
42716,curaillon,0.0,0
42717,nobilitas,0.0,0
42718,concertina,0.0,0
42719,anarchisant,0.0,0
42720,concertiste,0.0,0
42721,nitreux,0.0,0
42722,matriarche,0.0,0
42723,anaglyphe,0.0,0
42724,lyophiliser,0.0,0
42725,spongiforme,0.0,0
42726,salam,0.0,0
42727,nimbo-stratus,0.0,0
42728,matricide,0.0,0
42729,analeptique,0.0,0
42730,analgésie,0.0,0
42731,sponsoriser,0.0,0
42732,niobium,0.0,0
42733,sponsorisé,0.0,0
42734,nippo,0.0,0
42735,nipponne,0.0,0
42736,nitrater,0.0,0
42737,nitre,0.0,0
42738,muesli,0.0,0
42739,étalonné,0.0,0
42740,saie,0.0,0
42741,anionique,0.0,0
42742,câblogramme,0.0,0
42743,septime,0.0,0
42744,sacret,0.0,0
42745,merlot,0.0,0
42746,sacredieu,0.0,0
42747,adéquatement,0.0,0
42748,adénovirus,0.0,0
42749,adénosine,0.0,0
42750,cocoon,0.0,0
42751,adénopathie,0.0,0
42752,animaux-espions,0.0,0
42753,céara,0.0,0
42754,coryphène,0.0,0
42755,animus,0.0,0
42756,adénocarcinome,0.0,0
42757,adventiste,0.0,0
42758,cédule,0.0,0
42759,adénine,0.0,0
42760,cégep,0.0,0
42761,merveillosité,0.0,0
42762,sacculine,0.0,0
42763,mouchage,0.0,0
42764,saccharose,0.0,0
42765,nouage,0.0,0
42766,merl,0.0,0
42767,câblier,0.0,0
42768,septicémique,0.0,0
42769,septicité,0.0,0
42770,moudjahidine,0.0,0
42771,codant,0.0,0
42772,moudjahidin,0.0,0
42773,sacro-iliaque,0.0,0
42774,affacturage,0.0,0
42775,merdouiller,0.0,0
42776,luce,0.0,0
42777,cystique,0.0,0
42778,cystite,0.0,0
42779,cystotomie,0.0,0
42780,cytologie,0.0,0
42781,lubrification,0.0,0
42782,norrois,0.0,0
42783,cytomégalovirus,0.0,0
42784,cytoplasme,0.0,0
42785,angéite,0.0,0
42786,nosocomial,0.0,0
42787,cytoplasmique,0.0,0
42788,cytosine,0.0,0
42789,lsd,0.0,0
42790,cytotoxique,0.0,0
42791,câblage,0.0,0
42792,anhydre,0.0,0
42793,stagflation,0.0,0
42794,élasticimétrie,0.0,0
42795,câblerie,0.0,0
42796,affabulateur,0.0,0
42797,saccharomyces,0.0,0
42798,septum,0.0,0
42799,sensas,0.0,0
42800,cortine,0.0,0
42801,céphalorachidien,0.0,0
42802,céphalosporine,0.0,0
42803,sabéenne,0.0,0
42804,adressage,0.0,0
42805,adp,0.0,0
42806,nouvelliste,0.0,0
42807,sabéen,0.0,0
42808,longane,0.0,0
42809,mesmérisme,0.0,0
42810,long-métrage,0.0,0
42811,start-up,0.0,0
42812,céphalée,0.0,0
42813,céramiste,0.0,0
42814,annihilateur,0.0,0
42815,condenseur,0.0,0
42816,novation,0.0,0
42817,stat,0.0,0
42818,motoneurone,0.0,0
42819,novelette,0.0,0
42820,motoneige,0.0,0
42821,cochlée,0.0,0
42822,éjecteur,0.0,0
42823,novotique,0.0,0
42824,motocyclisme,0.0,0
42825,novélisation,0.0,0
42826,céphalopode,0.0,0
42827,star-system,0.0,0
42828,cortisol,0.0,0
42829,louablement,0.0,0
42830,septuor,0.0,0
42831,septuple,0.0,0
42832,standardiser,0.0,0
42833,mescal,0.0,0
42834,soudage,0.0,0
42835,lorsqu,0.0,1
42836,loris,0.0,0
42837,lori,0.0,0
42838,cépage,0.0,0
42839,céphaline,0.0,0
42840,mots-croisés,0.0,0
42841,céphalo-rachidien,0.0,0
42842,staphylococcie,0.0,0
42843,loran,0.0,0
42844,staphylococcique,0.0,0
42845,staphylocoque,0.0,0
42846,loquacité,0.0,0
42847,mesclun,0.0,0
42848,motricité,0.0,0
42849,looser,0.0,0
42850,concélébrer,0.0,0
42851,code-barre,0.0,0
42852,nordicité,0.0,0
42853,code-barres,0.0,0
42854,squatteur,0.0,0
42855,safari-photo,0.0,0
42856,électrophorèse,0.0,0
42857,non-utilisation,0.0,0
42858,électronvolt,0.0,0
42859,électronucléaire,0.0,0
42860,non-vie,0.0,0
42861,cosmétologue,0.0,0
42862,affidavit,0.0,0
42863,moulinage,0.0,0
42864,cosmétologie,0.0,0
42865,électroniquement,0.0,0
42866,sadomasochisme,0.0,0
42867,menora,0.0,0
42868,nord-vietnamien,0.0,0
42869,sentimentaliser,0.0,0
42870,mens,0.0,0
42871,cynodrome,0.0,0
42872,électromètre,0.0,0
42873,électromagnétisme,0.0,0
42874,cynophile,0.0,0
42875,menstruation,0.0,0
42876,mentez,0.0,0
42877,étatisation,0.0,0
42878,électrolyte,0.0,0
42879,squat,0.0,0
42880,concourant,0.0,0
42881,sensationnalisme,0.0,0
42882,anglo-allemand,0.0,0
42883,membranaire,0.0,0
42884,mound,0.0,0
42885,codon,0.0,0
42886,sagittal,0.0,0
42887,élevon,0.0,0
42888,non-prolifération,0.0,0
42889,costal,0.0,0
42890,costaricain,0.0,0
42891,anglo-chinois,0.0,0
42892,costar,0.0,0
42893,spéculoos,0.0,0
42894,non-représentation,0.0,0
42895,mendé,0.0,0
42896,non-respect,0.0,0
42897,spéléo,0.0,0
42898,menez,0.0,0
42899,anglo-russe,0.0,0
42900,menhaden,0.0,0
42901,étanchement,0.0,0
42902,cynips,0.0,0
42903,safraner,0.0,0
42904,électrolyser,0.0,0
42905,électrologie,0.0,0
42906,électroaimant,0.0,0
42907,mer-air,0.0,0
42908,codeur,0.0,0
42909,électro-aimant,0.0,0
42910,mercaptan,0.0,0
42911,codes-clé,0.0,0
42912,stabilisant,0.0,0
42913,merchandising,0.0,0
42914,moufette,0.0,0
42915,stabilisateur,0.0,0
42916,septal,0.0,0
42917,lucilie,0.0,0
42918,code-clé,0.0,0
42919,angor,0.0,0
42920,affaiblissant,0.0,0
42921,cosmodrome,0.0,0
42922,électroencéphalographie,0.0,0
42923,électroencéphalogramme,0.0,0
42924,squeezer,0.0,0
42925,non-événement,0.0,0
42926,cyphoscoliose,0.0,0
42927,cosmiquement,0.0,0
42928,luffa,0.0,0
42929,affect,0.0,1
42930,luddite,0.0,0
42931,sri lankais,0.0,0
42932,nope,0.0,0
42933,seppuku,0.0,0
42934,noradrénaline,0.0,0
42935,menuise,0.0,0
42936,lucite,0.0,0
42937,électrochimique,0.0,0
42938,électrochimie,0.0,0
42939,électrobiologie,0.0,0
42940,quatrillion,0.0,0
42941,réchauffeur,0.0,0
42942,gypsophile,0.0,0
42943,génocidaire,0.0,0
42944,génome,0.0,0
42945,génomique,0.0,0
42946,génotype,0.0,0
42947,première-née,0.0,0
42948,premium,0.0,0
42949,générer,0.0,0
42950,premier-maître,0.0,0
42951,bleuette,0.0,0
42952,praxie,0.0,0
42953,génique,0.0,0
42954,tenure,0.0,0
42955,ex-hippie,0.0,0
42956,ex-junkie,0.0,0
42957,blitzkrieg,0.0,0
42958,gyrocompas,0.0,0
42959,pressage,0.0,0
42960,press-book,0.0,0
42961,ex-lieutenant,0.0,0
42962,ex-leader,0.0,0
42963,trépanation,0.0,0
42964,ex-inspecteur,0.0,0
42965,tepidarium,0.0,0
42966,gélifiant,0.0,0
42967,prescient,0.0,0
42968,ex-homme-grenouille,0.0,0
42969,ex-homme,0.0,0
42970,ex-gendre,0.0,0
42971,génératif,0.0,0
42972,ex-dealer,0.0,0
42973,ex-démon,0.0,0
42974,reconstructeur,0.0,0
42975,tsuica,0.0,0
42976,tsunami,0.0,0
42977,ex-dieu,0.0,0
42978,géode,0.0,0
42979,ex-couple,0.0,0
42980,géologiquement,0.0,0
42981,géomagnétique,0.0,0
42982,ex-corps,0.0,0
42983,ex-copine,0.0,0
42984,poutine,0.0,0
42985,tsarévitch,0.0,0
42986,générationnel,0.0,0
42987,généré,0.0,0
42988,bleu-roi,0.0,0
42989,ex-forçat,0.0,0
42990,trôler,0.0,0
42991,blessing,0.0,0
42992,pragmatiquement,0.0,0
42993,ex-esclavagiste,0.0,0
42994,blastula,0.0,0
42995,practice,0.0,0
42996,ex-maire,0.0,0
42997,géophysicien,0.0,0
42998,ex-marine,0.0,0
42999,gusse,0.0,0
43000,ex-perroquet,0.0,0
43001,bloqueur,0.0,0
43002,bloquant,0.0,0
43003,ex-patron,0.0,0
43004,ex-partenaire,0.0,0
43005,cappa,0.0,0
43006,gutta-percha,0.0,0
43007,ex-palme,0.0,0
43008,guède,0.0,0
43009,pressurisé,0.0,0
43010,guppy,0.0,0
43011,guna,0.0,0
43012,guillemot,0.0,0
43013,ex-premier,0.0,0
43014,prime time,0.0,0
43015,guilde,0.0,0
43016,primatologue,0.0,0
43017,ex-poivrot,0.0,0
43018,guillotin,0.0,0
43019,blue note,0.0,0
43020,capitulard,0.0,0
43021,guindant,0.0,0
43022,ex-planète,0.0,0
43023,gulden,0.0,0
43024,capricorne,0.0,0
43025,trypanosomiase,0.0,0
43026,trypsine,0.0,0
43027,gypaète,0.0,0
43028,reconnecter,0.0,0
43029,ex-militaire,0.0,0
43030,ex-mercenaire,0.0,0
43031,ex-membre,0.0,0
43032,gynécomastie,0.0,0
43033,ex-mec,0.0,0
43034,presse-fruits,0.0,0
43035,presse-citron,0.0,0
43036,presse-agrumes,0.0,0
43037,bloc-moteur,0.0,0
43038,bloc-cylindres,0.0,0
43039,blob,0.0,0
43040,tryptophane,0.0,0
43041,pressurisation,0.0,0
43042,bloomer,0.0,0
43043,bloom,0.0,0
43044,capsulaire,0.0,0
43045,captage,0.0,0
43046,ex-nana,0.0,0
43047,capteur,0.0,1
43048,ex-motard,0.0,0
43049,ex-monteur,0.0,0
43050,ex-miss,0.0,0
43051,terminateur,0.0,0
43052,caractérisant,0.0,0
43053,géophysique,0.0,0
43054,bitter,0.0,0
43055,halte-garderie,0.0,0
43056,turbocompresseur,0.0,0
43057,turbopropulseur,0.0,0
43058,turboréacteur,0.0,0
43059,pour-cent,0.0,0
43060,carbonade,0.0,0
43061,hanoukka,0.0,0
43062,euro,0.0,0
43063,eurodollar,0.0,0
43064,hanséatique,0.0,0
43065,hantavirus,0.0,0
43066,carbonisation,0.0,0
43067,carboné,0.0,0
43068,carboxyhémoglobine,0.0,0
43069,eugénisme,0.0,0
43070,pourcent,0.0,0
43071,handicapeur,0.0,0
43072,hamadryade,0.0,0
43073,ex-ambassadeur,0.0,0
43074,ex-alcoolo,0.0,0
43075,ex-agent,0.0,0
43076,bizuter,0.0,0
43077,bizuth,0.0,0
43078,bizuteur,0.0,0
43079,tendinite,0.0,0
43080,handicapant,0.0,0
43081,carboglace,0.0,0
43082,hamadryas,0.0,0
43083,hamamélis,0.0,0
43084,event,0.0,0
43085,euskera,0.0,0
43086,hand-ball,0.0,0
43087,handball,0.0,0
43088,bivalve,0.0,0
43089,haptoglobine,0.0,0
43090,harmoniciste,0.0,0
43091,estonienne,0.0,0
43092,cardia,0.0,0
43093,turnover,0.0,0
43094,poucette,0.0,0
43095,pouce-pied,0.0,0
43096,recrudescent,0.0,0
43097,ester,0.0,0
43098,harenguier,0.0,0
43099,harmoniquement,0.0,0
43100,estampage,0.0,0
43101,potimarron,0.0,0
43102,tussilage,0.0,0
43103,poter,0.0,1
43104,estrapasser,0.0,0
43105,estrogène,0.0,0
43106,carcinoïde,0.0,0
43107,harari,0.0,0
43108,eue,0.0,0
43109,pouillé,0.0,0
43110,turgide,0.0,0
43111,carcharodon,0.0,0
43112,carcinome,0.0,0
43113,ethnobotaniste,0.0,0
43114,harenguet,0.0,0
43115,ethniquement,0.0,0
43116,ethnicité,0.0,0
43117,ethmoïdal,0.0,0
43118,hard edge,0.0,0
43119,hard-top,0.0,0
43120,ex-amour,0.0,0
43121,halothane,0.0,0
43122,halopéridol,0.0,0
43123,recontrer,0.0,0
43124,reconventionnel,0.0,0
43125,géré,0.0,0
43126,ex-citoyen,0.0,0
43127,ex-citation,0.0,0
43128,habanera,0.0,0
43129,ex-chiropracteur,0.0,0
43130,tubérosité,0.0,0
43131,tensiomètre,0.0,0
43132,tenseur,0.0,0
43133,tue-loup,0.0,0
43134,reconvoquer,0.0,0
43135,hachage,0.0,0
43136,ex-caïd,0.0,0
43137,ex-capitaine,0.0,0
43138,hack,0.0,0
43139,tubule,0.0,0
43140,gérontisme,0.0,0
43141,reconsulter,0.0,0
43142,ex-commando,0.0,0
43143,caractérisation,0.0,0
43144,ex-copain,0.0,0
43145,ex-contrebandier,0.0,0
43146,géoscience,0.0,0
43147,géostationnaire,0.0,0
43148,géosynchrone,0.0,0
43149,géothermal,0.0,0
43150,gériatrique,0.0,0
43151,géothermie,0.0,0
43152,géothermique,0.0,0
43153,caracul,0.0,0
43154,gérable,0.0,0
43155,ex-civil,0.0,0
43156,hacker,0.0,0
43157,ex-camarade,0.0,0
43158,ex-buteur,0.0,0
43159,recorder,0.0,0
43160,tumescence,0.0,0
43161,tumescent,0.0,0
43162,halogène,0.0,0
43163,ex-ballerine,0.0,0
43164,tumoral,0.0,0
43165,black-jack,0.0,0
43166,ex-banquier,0.0,0
43167,halogénure,0.0,0
43168,recors,0.0,0
43169,ex-assistant,0.0,0
43170,haka,0.0,0
43171,poursuiveur,0.0,1
43172,hadith,0.0,0
43173,hadj,0.0,0
43174,haggadah,0.0,0
43175,haggis,0.0,0
43176,ex-boxeur,0.0,0
43177,ex-boss,0.0,0
43178,hakka,0.0,0
43179,halal,0.0,0
43180,halcyon,0.0,0
43181,ex-belle-mère,0.0,0
43182,tularémie,0.0,0
43183,halloween,0.0,1
43184,capitanat,0.0,0
43185,ex-prison,0.0,0
43186,graphiste,0.0,0
43187,programmeur,0.0,0
43188,thanatos,0.0,0
43189,thanatopraxie,0.0,0
43190,grau,0.0,0
43191,thanatologie,0.0,0
43192,trop-perçu,0.0,0
43193,thallium,0.0,0
43194,thalidomide,0.0,0
43195,programmable,0.0,0
43196,prognathisme,0.0,0
43197,thalassémie,0.0,0
43198,expectation,0.0,0
43199,gravide,0.0,0
43200,thanksgiving,0.0,0
43201,gratte-dos,0.0,0
43202,graphophone,0.0,0
43203,prolapsus,0.0,0
43204,thermo,0.0,0
43205,thermite,0.0,0
43206,graphologie,0.0,0
43207,recalage,0.0,0
43208,booster,0.0,0
43209,grappillage,0.0,0
43210,grappilleur,0.0,0
43211,recarreler,0.0,0
43212,projectif,0.0,0
43213,prohibitif,0.0,0
43214,gravidité,0.0,0
43215,thalasso,0.0,0
43216,thalamus,0.0,0
43217,grenouille-taureau,0.0,0
43218,profileur,0.0,0
43219,exosphère,0.0,0
43220,grenouillage,0.0,0
43221,exonération,0.0,0
43222,exogène,0.0,0
43223,tette,0.0,0
43224,exostose,0.0,0
43225,exocet,0.0,0
43226,cannelloni,0.0,0
43227,testostérone,0.0,0
43228,teston,0.0,0
43229,exosquelette,0.0,0
43230,thalamique,0.0,0
43231,gravitationnel,0.0,0
43232,graviton,0.0,0
43233,recenseur,0.0,0
43234,greffage,0.0,0
43235,exothermique,0.0,0
43236,canneberge,0.0,0
43237,expansible,0.0,0
43238,grenadage,0.0,0
43239,grenadeur,0.0,0
43240,profitabilité,0.0,0
43241,recevabilité,0.0,0
43242,bordeau,0.0,0
43243,prolifère,0.0,0
43244,ex-procureur,0.0,0
43245,proline,0.0,0
43246,thymus,0.0,0
43247,thymine,0.0,0
43248,thymectomie,0.0,0
43249,reboule,0.0,0
43250,exponentiellement,0.0,0
43251,rebouteur,0.0,0
43252,graisseur,0.0,0
43253,borée,0.0,0
43254,trois-deux,0.0,0
43255,trois-huit,0.0,0
43256,thrène,0.0,0
43257,trois-points,0.0,0
43258,gram,0.0,0
43259,thrombotique,0.0,0
43260,thrombosé,0.0,0
43261,thrombose,0.0,0
43262,bortch,0.0,0
43263,thyroxine,0.0,0
43264,trochanter,0.0,0
43265,thyroïdectomie,0.0,0
43266,gradient,0.0,0
43267,théiste,0.0,0
43268,théine,0.0,0
43269,théier,0.0,0
43270,triumvir,0.0,0
43271,rebonjour,0.0,1
43272,thyroïdien,0.0,0
43273,rebooter,0.0,0
43274,trivialiser,0.0,0
43275,graff,0.0,0
43276,graffeur,0.0,0
43277,bossage,0.0,0
43278,thyréotoxicose,0.0,0
43279,thrombolytique,0.0,0
43280,thrombolyse,0.0,0
43281,borough,0.0,0
43282,trompeter,0.0,0
43283,thermoélectrique,0.0,0
43284,expectorant,0.0,0
43285,thermosensible,0.0,0
43286,thermorégulateur,0.0,0
43287,borderline,0.0,0
43288,borderie,0.0,0
43289,thermoluminescence,0.0,0
43290,granulaire,0.0,0
43291,thessalien,0.0,0
43292,thermographie,0.0,0
43293,thermographe,0.0,0
43294,granulie,0.0,0
43295,granulome,0.0,0
43296,prolongateur,0.0,0
43297,graphe,0.0,0
43298,thesaurus,0.0,0
43299,grammer,0.0,0
43300,thoracotomie,0.0,0
43301,thrill,0.0,0
43302,grand-angle,0.0,0
43303,thoron,0.0,0
43304,grand-guignol,0.0,0
43305,grand-guignolesque,0.0,0
43306,thorine,0.0,0
43307,exploreur,0.0,0
43308,canidé,0.0,0
43309,thiamine,0.0,0
43310,tromboniste,0.0,0
43311,thoracentèse,0.0,0
43312,borique,0.0,0
43313,promazine,0.0,0
43314,rebrosser,0.0,0
43315,grand-vergue,0.0,0
43316,bore,0.0,0
43317,griffeur,0.0,0
43318,griffonneur,0.0,0
43319,exobiologie,0.0,0
43320,testeur,0.0,0
43321,body-building,0.0,0
43322,bodhisattva,0.0,0
43323,terrir,0.0,0
43324,terri,0.0,0
43325,bodhi,0.0,0
43326,ground,0.0,0
43327,groupage,0.0,0
43328,grumier,0.0,0
43329,grunge,0.0,0
43330,ex-super,0.0,0
43331,bochiman,0.0,0
43332,ex-star,0.0,0
43333,reconditionnement,0.0,0
43334,privatiser,0.0,0
43335,bodybuilding,0.0,0
43336,privément,0.0,0
43337,grouiner,0.0,0
43338,processeur,0.0,0
43339,boisselier,0.0,0
43340,ex-équipier,0.0,0
43341,ex-violeur,0.0,0
43342,gros-porteur,0.0,0
43343,ex-usine,0.0,0
43344,procaïne,0.0,0
43345,pro-occidental,0.0,0
43346,ex-tuteur,0.0,0
43347,ex-tueur,0.0,0
43348,boguer,0.0,0
43349,proactif,0.0,0
43350,ex-teinturier,0.0,0
43351,bogie,0.0,0
43352,capacités,0.0,0
43353,gréage,0.0,0
43354,grébiche,0.0,0
43355,gueuse,0.0,0
43356,ex-promoteur,0.0,0
43357,ex-profileur,0.0,0
43358,capital-risque,0.0,0
43359,reconfiguration,0.0,0
43360,reconfigurer,0.0,0
43361,terrarium,0.0,0
43362,ex-président,0.0,0
43363,terraplane,0.0,0
