,word,frequency,known
13020,classement,2.09,1
13025,incalculable,2.09,1
13030,partiel,2.09,1
13031,jacasser,2.09,1
13039,avantager,2.09,1
13043,maxime,2.09,1
13048,atténuant,2.09,1
13052,nautique,2.09,1
13054,bikini,2.09,1
13058,serra,2.09,1
13061,aubépine,2.03,1
13066,érafler,2.03,1
13068,arriéré,2.03,1
13070,formica,2.03,1
13077,babiole,2.03,1
13078,vocifération,2.03,1
13093,attachant,2.03,1
13094,bifurquer,2.03,1
13102,opprimer,2.03,1
13115,bastingage,2.03,1
13118,raffiner,2.03,1
13123,lé,2.03,1
13126,contacter,2.03,1
13127,dédoubler,2.03,1
13137,nauséeux,2.03,1
13138,rosette,2.03,1
13139,électriser,2.03,1
13140,croisillon,2.03,1
13144,égosiller,2.03,1
13154,légalement,2.03,1
13155,antipathique,2.03,1
13157,rougeoyant,2.03,1
13165,remplaçant,2.03,1
13167,allègrement,2.03,1
13169,chatoyant,2.03,1
13178,entrelacer,2.03,1
13184,charognard,2.03,1
13187,séquestrer,2.03,1
13198,effraction,2.03,1
13199,collation,2.03,1
13200,sombrement,2.03,1
13205,compresse,2.03,1
13206,repassage,2.03,1
13209,abruptement,2.03,1
13213,prématurément,2.03,1
13216,gnome,2.03,1
13219,étourdissant,2.03,1
13221,potence,2.03,1
13225,giron,2.03,1
13228,hortensia,2.03,1
13232,inventeur,2.03,1
13233,oursin,2.03,1
13236,prospérer,2.03,1
13239,intérim,2.03,1
13253,paiement,2.03,1
13256,étiqueter,2.03,1
13257,jappement,2.03,1
13270,hébéter,2.03,1
13271,gué,2.03,1
13272,accéléré,2.03,1
13275,méduser,1.96,1
13282,tribun,1.96,1
13284,enrhumer,1.96,1
13291,jonction,1.96,1
13294,saccader,1.96,1
13296,alchimie,1.96,1
13298,demi-obscurité,1.96,1
13303,bouillotte,1.96,1
13307,révoltant,1.96,1
13308,patibulaire,1.96,1
13316,land,1.96,1
13329,borborygme,1.96,1
13332,exempt,1.96,1
13336,désespérant,1.96,1
13337,mobilité,1.96,1
13338,crayeux,1.96,1
13339,dégainer,1.96,1
13341,ébahir,1.96,1
13348,imposteur,1.96,1
13352,bâillon,1.96,1
13356,approximativement,1.96,1
13357,requête,1.96,1
13358,canaliser,1.96,1
13361,saphir,1.96,1
13368,généalogie,1.96,1
13369,satellite,1.96,1
13371,marcheur,1.96,1
13374,cake,1.96,1
13378,déplaisir,1.96,1
13385,horoscope,1.96,1
13386,décroiser,1.96,1
13390,rogue,1.96,1
13399,enfreindre,1.96,1
13407,grassouillet,1.96,1
13409,effarer,1.96,1
13411,défensif,1.96,1
13415,broussailleux,1.96,1
13416,morve,1.96,1
13417,embrumer,1.96,1
13418,courtoisement,1.96,1
13420,embardée,1.96,1
13422,cupidité,1.96,1
13429,badin,1.96,1
13432,contre-attaquer,1.96,1
13438,divulguer,1.96,1
13440,sympathiser,1.96,1
13452,acolyte,1.96,1
13455,post-scriptum,1.96,1
13457,bercail,1.96,1
13460,galvaniser,1.96,1
13464,distancer,1.96,1
13477,verso,1.96,1
13491,rature,1.96,1
13492,violation,1.96,1
13493,réprimande,1.96,1
13495,avant-dernier,1.96,1
13501,intelligible,1.96,1
13505,facétie,1.96,1
13508,conspirateur,1.89,1
13509,dépérir,1.89,1
13514,griffu,1.89,1
13515,chuchotant,1.89,1
13516,réinstaller,1.89,1
13519,défensive,1.89,1
13522,tonitruer,1.89,1
13525,perpendiculaire,1.89,1
13532,intimidant,1.89,1
13540,numéroter,1.89,1
13541,gagnant,1.89,1
13547,délinquant,1.89,1
13553,incontestable,1.89,1
13562,congénère,1.89,1
13563,fève,1.89,1
13568,affirmatif,1.89,1
13570,embrassade,1.89,1
13577,cadenasser,1.89,1
13580,ricanant,1.89,1
13584,étancher,1.89,1
13586,avoisinant,1.89,1
13590,sauteur,1.89,1
13591,sureau,1.89,1
13593,resplendissant,1.89,1
13595,critère,1.89,1
13597,pierreries,1.89,1
13602,ineptie,1.89,1
13605,dégringolade,1.89,1
13607,dérangement,1.89,1
13608,déséquilibrer,1.89,1
13613,friper,1.89,1
13618,tirant,1.89,1
13620,groin,1.89,1
13622,groseille,1.89,1
13627,arrosage,1.89,1
13629,manchot,1.89,1
13630,sermonner,1.89,1
13636,raréfier,1.89,1
13641,louable,1.89,1
13642,fainéant,1.89,1
13646,gazeux,1.89,1
13650,coter,1.89,1
13651,incisif,1.89,1
13652,docte,1.89,1
13654,lut,1.89,1
13671,asticoter,1.89,1
13674,rechute,1.89,1
13675,extasié,1.89,1
13677,loqueteux,1.89,1
13680,astronomique,1.89,1
13681,têtard,1.89,1
13684,chaleureusement,1.89,1
13692,armoirie,1.89,1
13693,commentateur,1.89,1
13700,élégamment,1.89,1
13701,remarquablement,1.89,1
13707,railleur,1.89,1
13712,opprobre,1.89,1
13713,sectionner,1.89,1
13714,pillard,1.89,1
13721,aquatique,1.89,1
13737,éméché,1.82,1
13740,marbrer,1.82,1
13744,incontrôlable,1.82,1
13746,centrer,1.82,1
13748,taillader,1.82,1
13752,chérubin,1.82,1
13762,mielleux,1.82,1
13767,ébouler,1.82,1
13777,sénile,1.82,1
13792,popularité,1.82,1
13793,charnière,1.82,1
13796,dégarni,1.82,1
13803,jaillissement,1.82,1
13806,hivernal,1.82,1
13814,chevalin,1.82,1
13818,marginal,1.82,1
13821,cordialement,1.82,1
13826,éconduire,1.82,1
13828,blocage,1.82,1
13829,trésorier,1.82,1
13838,copieux,1.82,1
13841,lamentablement,1.82,1
13843,bienvenu,1.82,1
13851,impitoyablement,1.82,1
13860,boitiller,1.82,1
13861,recouvert,1.82,1
13862,ouste,1.82,1
13868,onguent,1.82,1
13869,imité,1.82,1
13872,conciliation,1.82,1
13880,consécutif,1.82,1
13887,frelon,1.82,1
13889,virtuosité,1.82,1
13898,questionnaire,1.82,1
13901,autographe,1.82,1
13903,macérer,1.82,1
13916,ahurissement,1.82,1
13917,gargouille,1.82,1
13919,filleul,1.82,1
13920,antipathie,1.82,1
13921,bulbe,1.82,1
13923,infuser,1.82,1
13927,effarement,1.82,1
13933,enjoliver,1.82,1
13937,démoraliser,1.82,1
13940,ingrédient,1.82,1
13941,abusif,1.82,1
13944,influer,1.82,1
13948,météorologique,1.82,1
13949,malhonnête,1.82,1
13950,tonique,1.82,1
13953,indéniable,1.82,1
13957,licorne,1.82,1
13959,démissionner,1.82,1
13960,endommager,1.82,1
13961,travaillé,1.82,1
13963,seizième,1.82,1
13972,couenne,1.82,1
13973,octave,1.82,1
13977,gâche,1.82,1
13980,aspirant,1.82,1
13983,hululement,1.82,1
13985,pantomime,1.82,1
13990,magnum,1.76,1
13995,illégal,1.76,1
13998,irrégulièrement,1.76,1
14000,stratagème,1.76,1
14003,saumure,1.76,1
14007,apocalyptique,1.76,1
14008,honoré,1.76,1
14015,couinement,1.76,1
14021,corpulence,1.76,1
14022,corpulent,1.76,1
14026,senti,1.76,1
14029,serrement,1.76,1
14030,apeurer,1.76,1
14031,colimaçon,1.76,1
14032,pointilleux,1.76,1
14033,comparse,1.76,1
14037,diadème,1.76,1
14042,derviche,1.76,1
14046,desserte,1.76,1
14047,éraflure,1.76,1
14053,boudiner,1.76,1
14069,exiguïté,1.76,1
14075,glapissement,1.76,1
14078,boutonneux,1.76,1
14091,désenchantement,1.76,1
14094,pelucheux,1.76,1
14097,remontée,1.76,1
14101,empaler,1.76,1
14104,grand-tante,1.76,1
14114,présomption,1.76,1
14116,prétendument,1.76,1
14119,fêlure,1.76,1
14120,intimidation,1.76,1
14123,frasque,1.76,1
14129,moufle,1.76,1
14148,berlingot,1.76,1
14151,miséricordieux,1.76,1
14156,expulsion,1.76,1
14164,judas,1.76,1
14169,molaire,1.76,1
14170,charmeur,1.76,1
14174,syncope,1.76,1
14176,sélectionner,1.76,1
14177,molosse,1.76,1
14185,harmonica,1.76,1
14187,revêche,1.76,1
14197,capture,1.76,1
14198,praline,1.76,1
14203,postérieur,1.76,1
14204,rotule,1.76,1
14205,castor,1.76,1
14210,duveteux,1.76,1
14215,haut-le-corps,1.76,1
14216,cagoule,1.76,1
14220,réjouissant,1.76,1
14221,mark,1.76,1
14229,candidature,1.76,1
14234,vantardise,1.69,1
14239,parlementer,1.69,1
14240,échappement,1.69,1
14241,claire,1.69,1
14244,succion,1.69,1
14245,sornette,1.69,1
14250,chouchou,1.69,1
14251,confiserie,1.69,1
14252,surexciter,1.69,1
14254,interviewer,1.69,1
14260,mandragore,1.69,1
14264,confiné,1.69,1
14269,camisole,1.69,1
14270,bravade,1.69,1
14280,texture,1.69,1
14284,pilon,1.69,1
14287,tigré,1.69,1
14293,arrière-train,1.69,1
14296,météo,1.69,1
14298,induire,1.69,1
14302,toboggan,1.69,1
14303,impertinence,1.69,1
14305,voracité,1.69,1
14306,philtre,1.69,1
14308,passe-montagne,1.69,1
14315,inconsolable,1.69,1
14319,catégoriquement,1.69,1
14320,médius,1.69,1
14329,bouderie,1.69,1
14331,moyenâgeux,1.69,1
14333,maléfice,1.69,1
14334,tuyauterie,1.69,1
14344,céréale,1.69,1
14345,érudit,1.69,1
14360,dosage,1.69,1
14366,réapparition,1.69,1
14367,épitaphe,1.69,1
14376,ouille,1.69,1
14380,exhortation,1.69,1
14387,gouvernemental,1.69,1
14388,remontrance,1.69,1
14392,grandiloquent,1.69,1
14394,déterminant,1.69,1
14396,leader,1.69,1
14398,gribouiller,1.69,1
14399,alphabétique,1.69,1
14406,enseignant,1.69,1
14408,miam,1.69,1
14414,occiput,1.69,1
14416,encombre,1.69,1
14419,rejouer,1.69,1
14420,rot,1.69,1
14425,fragmentaire,1.69,1
14441,raffut,1.69,1
14456,préjuger,1.69,1
14457,ravisseur,1.69,1
14462,retors,1.69,1
14463,froncement,1.69,1
14464,farceur,1.69,1
14477,pagne,1.69,1
14482,froidure,1.69,1
14487,tourbillonnant,1.62,1
14488,tournis,1.62,1
14492,jaser,1.62,1
14493,détraqué,1.62,1
14511,obligeance,1.62,1
14518,dépité,1.62,1
14526,replet,1.62,1
14529,amicale,1.62,1
14533,désapprobateur,1.62,1
14538,influent,1.62,1
14542,interloquer,1.62,1
14546,bedaine,1.62,1
14547,filandreux,1.62,1
14550,oubliette,1.62,1
14552,laborieusement,1.62,1
14554,rebeller,1.62,1
14555,expérimenté,1.62,1
14560,interférence,1.62,1
14567,rafraîchissement,1.62,1
14568,flemme,1.62,1
14569,violacer,1.62,1
14577,ossature,1.62,1
14578,virulent,1.62,1
14582,avant-coureur,1.62,1
14584,avant-goût,1.62,1
14593,rabat,1.62,1
14595,fol,1.62,1
14598,goinfrer,1.62,1
14601,abstinence,1.62,1
14608,bronzage,1.62,1
14618,vénéré,1.62,1
14620,marécageux,1.62,1
14627,insuffler,1.62,1
14632,abonnement,1.62,1
14635,bluff,1.62,1
14644,luxuriant,1.62,1
14647,récapituler,1.62,1
14658,distinctif,1.62,1
14660,impropre,1.62,1
14662,phénoménal,1.62,1
14665,picoter,1.62,1
14667,coulissant,1.62,1
14668,manigance,1.62,1
14671,holà,1.62,1
14673,tacitement,1.62,1
14674,picotement,1.62,1
14676,nacrer,1.62,1
14683,cornu,1.62,1
14684,élocution,1.62,1
14695,sympathisant,1.62,1
14700,sphérique,1.62,1
14701,immiscer,1.62,1
14708,surpeuplé,1.62,1
14713,loir,1.62,1
14725,loutre,1.62,1
14727,décharner,1.62,1
14728,salamandre,1.62,1
14731,saisie,1.62,1
14734,rétréci,1.62,1
14735,inattentif,1.62,1
14738,catapulter,1.62,1
14739,mixture,1.62,1
14741,courbature,1.62,1
14751,lambris,1.55,1
14752,ondulant,1.55,1
14753,intensif,1.55,1
14755,excentricité,1.55,1
14764,cul-de-sac,1.55,1
14768,pamplemousse,1.55,1
14777,euphémisme,1.55,1
14784,insinuation,1.55,1
14790,stimulant,1.55,1
14792,irritable,1.55,1
14800,noctambule,1.55,1
14808,consistant,1.55,1
14812,soda,1.55,1
14819,baliverne,1.55,1
14820,formulaire,1.55,1
14824,visibilité,1.55,1
14826,sorbet,1.55,1
14827,autopsie,1.55,1
14832,pétarader,1.55,1
14835,qu,1.55,1
14844,écorchure,1.55,1
14850,vandalisme,1.55,1
14852,favorablement,1.55,1
14856,vomissement,1.55,1
14858,usager,1.55,1
14868,couru,1.55,1
14872,impair,1.55,1
14873,contresens,1.55,1
14875,volubilité,1.55,1
14877,approbateur,1.55,1
14880,if,1.55,1
14891,filiforme,1.55,1
14893,barbouillé,1.55,1
14895,coordonnée,1.55,1
14896,muni,1.55,1
14899,réchapper,1.55,1
14903,guillemet,1.55,1
14906,cessant,1.55,1
14914,manquement,1.55,1
14921,toge,1.55,1
14928,divertissant,1.55,1
14929,détenteur,1.55,1
14935,grièvement,1.55,1
14937,dorée,1.55,1
14939,désapprobation,1.55,1
14956,défrayer,1.55,1
14960,captivant,1.55,1
14962,caqueter,1.55,1
14973,tantinet,1.55,1
14974,acariâtre,1.55,1
14975,éternuement,1.55,1
14980,démoder,1.55,1
14984,débraillé,1.55,1
14990,perturbation,1.55,1
14992,indigo,1.55,1
14993,énième,1.55,1
14995,retourne,1.55,1
14999,répréhensible,1.55,1
15002,arbalète,1.55,1
15004,luge,1.55,1
15011,irascible,1.55,1
15012,glisse,1.55,1
15018,ding,1.55,1
15019,goulu,1.55,1
15020,inarticulé,1.55,1
15021,disculper,1.55,1
15028,circonflexe,1.55,1
15033,entrefilet,1.55,1
15046,hermétiquement,1.55,1
15047,inadvertance,1.55,1
15077,angelot,1.49,1
15080,altercation,1.49,1
15083,altération,1.49,1
15093,volatil,1.49,1
15097,éminemment,1.49,1
15104,renflement,1.49,1
15106,legs,1.49,1
15109,ensorceler,1.49,1
15111,dénaturer,1.49,1
15112,dénommé,1.49,1
15114,respiratoire,1.49,1
15119,facétieux,1.49,1
15120,fadaise,1.49,1
15121,onzième,1.49,1
15123,faribole,1.49,1
15125,faux-semblant,1.49,1
15133,examinateur,1.49,1
15134,dissipé,1.49,1
15137,réprimander,1.49,1
15139,dominateur,1.49,1
15154,dilemme,1.49,1
15155,délabrer,1.49,1
15157,revu,1.49,1
15166,dédicacer,1.49,1
15167,robert,1.49,1
15169,feston,1.49,1
15171,hors-la-loi,1.49,1
15174,huée,1.49,1
15175,para,1.49,1
15184,hebdo,1.49,1
15185,hello,1.49,1
15187,hiéroglyphe,1.49,1
15203,intrigant,1.49,1
15204,parcheminé,1.49,1
15208,pertinemment,1.49,1
15225,ramollir,1.49,1
15228,grêler,1.49,1
15230,grattement,1.49,1
15235,pourpoint,1.49,1
15239,présentateur,1.49,1
15241,précurseur,1.49,1
15250,sécrétion,1.49,1
15251,sécateur,1.49,1
15263,cocarde,1.49,1
15267,collecte,1.49,1
15275,ulcérer,1.49,1
15284,myosotis,1.49,1
15286,mystification,1.49,1
15287,tolérant,1.49,1
15288,caban,1.49,1
15296,tournoiement,1.49,1
15311,canasson,1.49,1
15312,maraudeur,1.49,1
15319,neuvième,1.49,1
15320,baragouiner,1.49,1
15331,serpentin,1.49,1
15336,basset,1.49,1
15345,composant,1.49,1
15347,benêt,1.49,1
15356,vigile,1.42,1
15362,érailler,1.42,1
15374,perdant,1.42,1
15383,pichet,1.42,1
15390,téléviser,1.42,1
15398,ponctualité,1.42,1
15403,postillon,1.42,1
15405,solidifier,1.42,1
15409,solstice,1.42,1
15411,élixir,1.42,1
15416,réorganisation,1.42,1
15418,stabiliser,1.42,1
15421,ressenti,1.42,1
15423,sagacité,1.42,1
15428,satiété,1.42,1
15429,nigaud,1.42,1
15431,scarabée,1.42,1
15435,réprouvé,1.42,1
15437,secourable,1.42,1
15442,opposant,1.42,1
15445,torchère,1.42,1
15448,tapi,1.42,1
15450,reboucher,1.42,1
15454,zigoto,1.42,1
15464,écheveler,1.42,1
15467,mélasse,1.42,1
15472,innocenter,1.42,1
15473,gager,1.42,1
15480,garde-chasse,1.42,1
15483,blabla,1.42,1
15487,black,1.42,1
15489,démentiel,1.42,1
15494,accusateur,1.42,1
15498,harmoniser,1.42,1
15500,impunité,1.42,1
15512,filature,1.42,1
15514,illicite,1.42,1
15518,convulser,1.42,1
15523,frisette,1.42,1
15527,boiser,1.42,1
15536,imbu,1.42,1
15538,immergé,1.42,1
15541,enfiévrer,1.42,1
15542,avantageusement,1.42,1
15546,inopinément,1.42,1
15550,griffon,1.42,1
15555,couvée,1.42,1
15557,avanie,1.42,1
15566,badge,1.42,1
15568,injustifié,1.42,1
15574,meurtrissure,1.42,1
15586,elfe,1.42,1
15590,croupi,1.42,1
15592,déséquilibré,1.42,1
15593,harpie,1.42,1
15594,corné,1.42,1
15599,exacerber,1.42,1
15600,empêchement,1.42,1
15601,combatif,1.42,1
15603,atterré,1.42,1
15604,attrape,1.42,1
15608,claquant,1.42,1
15609,ligoté,1.42,1
15616,fourchu,1.42,1
15619,déambulation,1.42,1
15630,malchanceux,1.42,1
15631,dogue,1.42,1
15636,gesticulant,1.42,1
15643,allégeance,1.42,1
15644,brève,1.42,1
15656,légiste,1.42,1
15659,grondant,1.42,1
15660,législation,1.42,1
15662,amorphe,1.42,1
15667,goujon,1.35,1
15679,inviolable,1.35,1
15687,instamment,1.35,1
15698,vrombissement,1.35,1
15708,vouvoyer,1.35,1
15709,dernièrement,1.35,1
15710,coût,1.35,1
15722,cramoisir,1.35,1
15725,courtepointe,1.35,1
15728,pataud,1.35,1
15734,affichette,1.35,1
15737,coupée,1.35,1
15740,empâté,1.35,1
15742,emplâtre,1.35,1
15749,magiquement,1.35,1
15750,volte,1.35,1
15754,discréditer,1.35,1
15759,intolérance,1.35,1
15785,présente,1.35,1
15795,ébullition,1.35,1
15798,manigancer,1.35,1
15802,applique,1.35,1
15807,lente,1.35,1
15826,satiné,1.35,1
15832,boudiné,1.35,1
15841,javelot,1.35,1
15846,pailleter,1.35,1
15852,chamade,1.35,1
15856,époustouflant,1.35,1
15857,présentoir,1.35,1
15860,antidote,1.35,1
15871,rébarbatif,1.35,1
15876,métronome,1.35,1
15891,bai,1.35,1
15894,concrétiser,1.35,1
15904,fluidité,1.35,1
15918,perforer,1.35,1
15931,cacophonie,1.35,1
15940,sorcellerie,1.35,1
15943,expansif,1.35,1
15945,flageolant,1.35,1
15949,rebuffade,1.35,1
15950,rallonger,1.35,1
15955,témérité,1.35,1
15958,pustule,1.35,1
15963,incompris,1.35,1
15964,corrosif,1.35,1
15966,étouffée,1.35,1
15972,similaire,1.35,1
15973,simplet,1.35,1
15974,brièveté,1.35,1
15984,falsifier,1.35,1
15985,calquer,1.35,1
15986,hululer,1.35,1
15992,mièvre,1.35,1
15998,carillonner,1.35,1
16004,impraticable,1.35,1
16007,miséreux,1.35,1
16010,contamination,1.35,1
16014,bris,1.35,1
16017,impudent,1.35,1
16018,banlieusard,1.35,1
16024,évaluation,1.35,1
16028,impudence,1.35,1
16043,gousse,1.28,1
16052,rognon,1.28,1
16061,défroisser,1.28,1
16062,arbrisseau,1.28,1
16070,impartial,1.28,1
16084,chevroter,1.28,1
16087,titulaire,1.28,1
16088,ohé,1.28,1
16089,mol,1.28,1
16093,décanter,1.28,1
16102,évolué,1.28,1
16104,plongeant,1.28,1
16111,anfractuosité,1.28,1
16113,luette,1.28,1
16127,nuageux,1.28,1
16128,réverbérer,1.28,1
16134,bordé,1.28,1
16140,troène,1.28,1
16141,tricherie,1.28,1
16142,houx,1.28,1
16145,diablesse,1.28,1
16151,sobrement,1.28,1
16154,directorial,1.28,1
16160,constructif,1.28,1
16170,nébuleux,1.28,1
16173,décontracter,1.28,1
16175,apothicaire,1.28,1
16181,roulade,1.28,1
16182,larmoyer,1.28,1
16189,décontraction,1.28,1
16191,lasso,1.28,1
16198,grossissant,1.28,1
16204,fléchette,1.28,1
16216,duplicité,1.28,1
16228,mammifère,1.28,1
16230,pépier,1.28,1
16236,morceler,1.28,1
16241,perspicacité,1.28,1
16242,inventif,1.28,1
16246,pertinent,1.28,1
16249,reniflement,1.28,1
16252,efflanquer,1.28,1
16256,goret,1.28,1
16258,soudaineté,1.28,1
16265,putois,1.28,1
16270,pop,1.28,1
16272,jacinthe,1.28,1
16279,désagréablement,1.28,1
16281,harmonieusement,1.28,1
16285,détrôner,1.28,1
16288,puérilité,1.28,1
16293,parachever,1.28,1
16297,dévastation,1.28,1
16306,inefficace,1.28,1
16310,comptabiliser,1.28,1
16312,enneiger,1.28,1
16320,coté,1.28,1
16321,motion,1.28,1
16323,couchage,1.28,1
16331,enclore,1.28,1
16332,intensifier,1.28,1
16337,endolori,1.28,1
16356,wagonnet,1.28,1
16365,rate,1.28,1
16367,pi,1.28,1
16372,imprudemment,1.28,1
16376,séchoir,1.28,1
16386,raz,1.28,1
16391,bévue,1.22,1
16392,euphorique,1.22,1
16401,fustiger,1.22,1
16402,rejoint,1.22,1
16411,nord-ouest,1.22,1
16416,dix-septième,1.22,1
16417,timbrer,1.22,1
16438,casse-pieds,1.22,1
16454,fracturer,1.22,1
16458,dénier,1.22,1
16460,légitimement,1.22,1
16463,claquette,1.22,1
16465,esquimau,1.22,1
16468,dirigé,1.22,1
16470,junior,1.22,1
16473,poivré,1.22,1
16474,infinitésimal,1.22,1
16481,infraction,1.22,1
16484,envahi,1.22,1
16485,humoristique,1.22,1
16489,clapotant,1.22,1
16491,gigue,1.22,1
16499,tournesol,1.22,1
16512,lynx,1.22,1
16513,quintessence,1.22,1
16523,galamment,1.22,1
16534,fiscal,1.22,1
16544,porcherie,1.22,1
16551,ecchymose,1.22,1
16552,occasionnel,1.22,1
16554,obélisque,1.22,1
16563,sélectif,1.22,1
16565,idéalement,1.22,1
16573,ok,1.22,1
16574,oisillon,1.22,1
16577,chevaleresque,1.22,1
16587,ballade,1.22,1
16591,extatique,1.22,1
16649,fêtard,1.22,1
16656,rudoyer,1.22,1
16665,évider,1.22,1
16670,proportionner,1.22,1
16684,grincheux,1.22,1
16688,grimoire,1.22,1
16694,accession,1.22,1
16702,scoop,1.22,1
16704,murmurant,1.22,1
16706,mollusque,1.22,1
16713,natation,1.22,1
16720,problématique,1.22,1
16721,sosie,1.22,1
16731,servilité,1.22,1
16736,mister,1.22,1
16740,cornée,1.22,1
16742,grognon,1.22,1
16744,manant,1.22,1
16764,acerbe,1.22,1
16768,concorde,1.22,1
16774,réchauffé,1.15,1
16779,cupide,1.15,1
16783,trémolo,1.15,1
16789,gent,1.15,1
16800,étriquer,1.15,1
16805,dégeler,1.15,1
16815,vomissure,1.15,1
16823,irrationnel,1.15,1
16824,provocateur,1.15,1
16826,caustique,1.15,1
16833,cambrioler,1.15,1
16836,emmitouflé,1.15,1
16839,bandelette,1.15,1
16840,anormalement,1.15,1
16844,auburn,1.15,1
16849,heur,1.15,1
16853,confédération,1.15,1
16865,obsessionnel,1.15,1
16869,estropié,1.15,1
16870,concrètement,1.15,1
16882,teigne,1.15,1
16888,décollage,1.15,1
16890,babouin,1.15,1
16897,mandoline,1.15,1
16901,ensommeiller,1.15,1
16904,injurieux,1.15,1
16914,balbutiement,1.15,1
16916,canine,1.15,1
16926,préparateur,1.15,1
16931,dédaigneusement,1.15,1
16936,inattaquable,1.15,1
16940,chevrotant,1.15,1
16943,olivâtre,1.15,1
16954,exacerbé,1.15,1
16959,balafré,1.15,1
16963,rogaton,1.15,1
16967,étale,1.15,1
16972,passable,1.15,1
16974,charcuter,1.15,1
16989,submergé,1.15,1
16992,diminution,1.15,1
17007,clapet,1.15,1
17015,filé,1.15,1
17018,gargouillement,1.15,1
17024,flamant,1.15,1
17025,pénitencier,1.15,1
17031,belligérant,1.15,1
17032,conspuer,1.15,1
17035,brutaliser,1.15,1
17041,formulation,1.15,1
17044,disciplinaire,1.15,1
17051,repérage,1.15,1
17055,sous-secrétaire,1.15,1
17056,crânien,1.15,1
17063,cabriole,1.15,1
17066,précocement,1.15,1
17070,millième,1.15,1
17072,amène,1.15,1
17075,ébahissement,1.15,1
17084,stéréo,1.15,1
17085,amnésie,1.15,1
17091,académique,1.15,1
17096,machiniste,1.15,1
17099,dépiter,1.15,1
17107,dégradé,1.15,1
17121,diagnostiquer,1.15,1
17123,renne,1.15,1
17132,contraignant,1.15,1
17135,repenti,1.15,1
17140,sucrier,1.15,1
17170,télescoper,1.08,1
17189,latéralement,1.08,1
17209,inimitié,1.08,1
17225,décoction,1.08,1
17236,agissement,1.08,1
17253,asymétrique,1.08,1
17262,arbitrer,1.08,1
17266,cuivrer,1.08,1
17273,sycomore,1.08,1
17277,renommé,1.08,1
17280,sous-estimer,1.08,1
17281,emboucher,1.08,1
17282,irréalisable,1.08,1
17285,attablé,1.08,1
17295,prototype,1.08,1
17296,embrassé,1.08,1
17305,aquilin,1.08,1
17313,aspic,1.08,1
17318,cracheur,1.08,1
17336,désopilant,1.08,1
17337,encapuchonner,1.08,1
17338,kidnapper,1.08,1
17348,tuméfier,1.08,1
17354,partial,1.08,1
17364,velouter,1.08,1
17365,coopérer,1.08,1
17369,subvenir,1.08,1
17370,vertement,1.08,1
17372,malfaisance,1.08,1
17374,amigo,1.08,1
17378,cornue,1.08,1
17398,plongeoir,1.08,1
17400,acquéreur,1.08,1
17403,gramophone,1.08,1
17406,pervenche,1.08,1
17412,dingo,1.08,1
17418,pestilentiel,1.08,1
17431,vaporisateur,1.08,1
17440,évadé,1.08,1
17467,clapotement,1.08,1
17468,min,1.08,1
17490,poigner,1.08,1
17494,indésirable,1.08,1
17504,clic,1.08,1
17514,civiliser,1.08,1
17516,podium,1.08,1
17525,pendaison,1.08,1
17529,cahotant,1.08,1
17531,urger,1.08,1
17552,roule,1.08,1
17554,butor,1.08,1
17559,claironnant,1.08,1
17561,abrité,1.08,1
17567,silhouetter,1.08,1
17574,amulette,1.08,1
17575,linteau,1.08,1
17579,divination,1.08,1
17587,têt,1.08,1
17588,bulgare,1.08,1
17589,serf,1.08,1
17591,tonnant,1.08,1
17601,fourbe,1.08,1
17603,british,1.08,1
17605,panteler,1.01,1
17620,molette,1.01,1
17628,basilic,1.01,1
17631,assainir,1.01,1
17642,conteste,1.01,1
17644,sardonique,1.01,1
17646,dépêtrer,1.01,1
17658,pétunia,1.01,1
17659,collecter,1.01,1
17669,ressouder,1.01,1
17671,quatre-vingt,1.01,1
17680,potentiel,1.01,1
17682,mièvrerie,1.01,1
17697,torrentiel,1.01,1
17699,chalouper,1.01,1
17705,hybride,1.01,1
17719,bellâtre,1.01,1
17730,condescendre,1.01,1
17745,briseur,1.01,1
17746,tentateur,1.01,1
17750,adhérent,1.01,1
17757,recaler,1.01,1
17759,acoquiner,1.01,1
17762,hippopotame,1.01,1
17767,heaume,1.01,1
17776,concocter,1.01,1
17788,informulé,1.01,1
17811,paver,1.01,1
17817,indéfectible,1.01,1
17818,gribouillis,1.01,1
17820,paralysant,1.01,1
17835,impertinent,1.01,1
17846,festivité,1.01,1
17850,vulnérabilité,1.01,1
17852,trapéziste,1.01,1
17856,fichtre,1.01,1
17861,déverrouiller,1.01,1
17865,astronomie,1.01,1
17879,intégré,1.01,1
17883,fréquentable,1.01,1
17887,expérimental,1.01,1
17888,inaptitude,1.01,1
17896,pâques,1.01,1
17901,gaga,1.01,1
17907,poney,1.01,1
17912,scalpel,1.01,1
17924,grumeau,1.01,1
17927,lutin,1.01,1
17929,treizième,1.01,1
17944,dégarnir,1.01,1
17956,élimer,1.01,1
17963,arroger,1.01,1
17985,réentendre,1.01,1
17986,occulter,1.01,1
17988,émacier,1.01,1
17997,tricheur,1.01,1
17998,aphone,1.01,1
17999,trouillard,1.01,1
18013,offensant,1.01,1
18015,décontracté,1.01,1
18021,discutable,1.01,1
18029,diplômé,1.01,1
18031,défraîchir,1.01,1
18036,grêlon,1.01,1
18052,blotti,1.01,1
18065,traversant,1.01,1
18069,retardataire,1.01,1
18079,adjacent,0.95,1
18091,sarbacane,0.95,1
18106,afin,0.95,1
